,Year,Nutrient nitrogen N (total) - tonnes,Nutrient phosphate P2O5 (total) - tonnes,Nutrient potash K2O (total) - tonnes,Item,harvest_area (ha),tonnes,Yield(hg/ha),"Ammonia, anhydrous",Ammonium nitrate (AN),Ammonium sulphate,Calcium ammonium nitrate (CAN) and other mixtures with calcium carbonate,Diammonium phosphate (DAP),Fertilizers n.e.c.,Monoammonium phosphate (MAP),NPK fertilizers,Other NP compounds,"Other nitrogenous fertilizers, n.e.c.","Other phosphatic fertilizers, n.e.c.","Other potassic fertilizers, n.e.c.",PK compounds,Phosphate rock,Potassium chloride (muriate of potash) (MOP),Potassium nitrate,Potassium sulphate (sulphate of potash) (SOP),Sodium nitrate,Superphosphates above 35%,"Superphosphates, other",Urea,Urea and ammonium nitrate solutions (UAN)
404,2011,1640414,247080,386414,Oats,143400,627400.0,43752,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
405,2011,1640414,247080,386414,"Onions and shallots, dry (excluding dehydrated)",9442,505594.0,535473,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
406,2011,1640414,247080,386414,"Onions and shallots, green",1949,75730.0,388558,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
407,2011,1640414,247080,386414,"Other beans, green",3395,39107.0,115190,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
408,2011,1640414,247080,386414,Other berries and fruits of the genus vaccinium n.e.c.,142,304.0,21408,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
409,2011,1640414,247080,386414,Other stone fruits,542,5363.0,98948,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
410,2011,1640414,247080,386414,"Other vegetables, fresh n.e.c.",11965,373181.0,311894,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
411,2011,1640414,247080,386414,Pears,2077,46854.0,225585,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
412,2011,1640414,247080,386414,"Peas, dry",55800,154600.0,27706,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
413,2011,1640414,247080,386414,"Peas, green",4015,21516.0,53589,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
414,2011,1640414,247080,386414,Plums and sloes,4545,58741.0,129243,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
415,2011,1640414,247080,386414,Poppy seed,5300,3000.0,5660,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
416,2011,1640414,247080,386414,Potatoes,258700,11837200.0,457565,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
417,2011,1640414,247080,386414,"Pumpkins, squash and gourds",3099,88156.0,284466,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
418,2011,1640414,247080,386414,Rape or colza seed,1328600,3869500.0,29125,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
419,2011,1640414,247080,386414,Raspberries,1118,4778.0,42737,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
420,2011,1640414,247080,386414,Rye,613700,2520900.0,41077,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
421,2011,1640414,247080,386414,Sour cherries,2855,22294.0,78088,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
422,2011,1640414,247080,386414,Spinach,3377,61257.0,181395,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
423,2011,1640414,247080,386414,Strawberries,13848,154418.0,111509,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
424,2011,1640414,247080,386414,Sugar beet,398100,29577500.0,742967,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
425,2011,1640414,247080,386414,Sunflower seed,26800,53200.0,19851,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
426,2011,1640414,247080,386414,Tomatoes,321,76718.0,2389969,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
427,2011,1640414,247080,386414,Triticale,383400,2004300.0,52277,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
428,2011,1640414,247080,386414,Wheat,3248200,22782700.0,70139,481664.77,13305.04,188938.28,2695823.71,255455.9,21900.81,36626.12,512446.36,99868.35,216040.27,37925.38,11800.61,106637.81,118081.17,131305.98,12184.15,22489.85,5848.95,52527.71,,673892.19,307703.79
429,2012,1648828,284168,421042,Apples,31640,972405.0,307334,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
430,2012,1648828,284168,421042,Asparagus,19329,102395.0,52975,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
431,2012,1648828,284168,421042,Barley,1677800,10391300.0,61934,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
432,2012,1648828,284168,421042,Blueberries,1835,8843.0,48191,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
433,2012,1648828,284168,421042,"Broad beans and horse beans, dry",15800,61300.0,38797,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
434,2012,1648828,284168,421042,"Broad beans and horse beans, green",491,3670.0,74745,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
435,2012,1648828,284168,421042,Cabbages,14076,802918.0,570416,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
436,2012,1648828,284168,421042,Carrots and turnips,10150,592761.0,584001,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
437,2012,1648828,284168,421042,Cauliflowers and broccoli,6614,176692.0,267148,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
438,2012,1648828,284168,421042,Cherries,5181,23005.0,44403,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
439,2012,1648828,284168,421042,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",64,5235.0,817969,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
440,2012,1648828,284168,421042,Cucumbers and gherkins,2951,244347.0,828014,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
441,2012,1648828,284168,421042,Currants,2292,10764.0,46963,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
442,2012,1648828,284168,421042,Hop cones,17154,34434.0,20073,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
443,2012,1648828,284168,421042,Leeks and other alliaceous vegetables,2605,116309.0,446484,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
444,2012,1648828,284168,421042,Lettuce and chicory,14832,416492.0,280806,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
445,2012,1648828,284168,421042,Lupins,17900,31500.0,17598,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
446,2012,1648828,284168,421042,Maize (corn),526200,5514700.0,104802,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
447,2012,1648828,284168,421042,Mixed grain,31900,151500.0,47492,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
448,2012,1648828,284168,421042,Mustard seed,8000,10500.0,13125,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
449,2012,1648828,284168,421042,Oats,145400,756500.0,52029,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
450,2012,1648828,284168,421042,"Onions and shallots, dry (excluding dehydrated)",9512,484632.0,509495,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
451,2012,1648828,284168,421042,"Onions and shallots, green",1965,103648.0,527471,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
452,2012,1648828,284168,421042,"Other beans, green",4201,45390.0,108046,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
453,2012,1648828,284168,421042,Other berries and fruits of the genus vaccinium n.e.c.,1052,2694.0,25608,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
454,2012,1648828,284168,421042,Other stone fruits,497,4269.0,85895,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
455,2012,1648828,284168,421042,"Other vegetables, fresh n.e.c.",12683,393053.0,309905,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
456,2012,1648828,284168,421042,Pears,1926,33898.0,176002,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
457,2012,1648828,284168,421042,"Peas, dry",44800,138800.0,30982,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
458,2012,1648828,284168,421042,"Peas, green",4608,27734.0,60187,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
459,2012,1648828,284168,421042,Plums and sloes,3863,35567.0,92071,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
460,2012,1648828,284168,421042,Poppy seed,5500,3200.0,5818,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
461,2012,1648828,284168,421042,Potatoes,238300,10665600.0,447570,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
462,2012,1648828,284168,421042,"Pumpkins, squash and gourds",3642,110114.0,302345,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
463,2012,1648828,284168,421042,Rape or colza seed,1306200,4821100.0,36909,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
464,2012,1648828,284168,421042,Raspberries,1030,4666.0,45301,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
465,2012,1648828,284168,421042,Rye,708500,3878400.0,54741,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
466,2012,1648828,284168,421042,Sour cherries,2279,12941.0,56784,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
467,2012,1648828,284168,421042,Spinach,3424,77133.0,225272,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
468,2012,1648828,284168,421042,Strawberries,15004,155828.0,103858,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
469,2012,1648828,284168,421042,Sugar beet,402100,27686800.0,688555,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
470,2012,1648828,284168,421042,Sunflower seed,26400,62800.0,23788,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
471,2012,1648828,284168,421042,Tomatoes,315,61188.0,1942476,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
472,2012,1648828,284168,421042,Triticale,371400,2294800.0,61788,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
473,2012,1648828,284168,421042,Wheat,3056700,22409300.0,73312,421158.5,13628.62,157918.78,2316695.1,288990.73,13813.91,21092.44,487008.29,104424.43,286482.52,53443.79,7729.44,114292.53,140977.94,146411.35,13693.0,21559.21,6101.02,45918.93,,649202.86,234076.92
474,2013,1675289,283997,457131,Apples,31647,803784.0,253984,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
475,2013,1675289,283997,457131,Asparagus,19634,103107.0,52515,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
476,2013,1675289,283997,457131,Barley,1570400,10343600.0,65866,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
477,2013,1675289,283997,457131,Blueberries,2031,10277.0,50601,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
478,2013,1675289,283997,457131,"Broad beans and horse beans, dry",16500,59700.0,36182,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
479,2013,1675289,283997,457131,"Broad beans and horse beans, green",518,3224.0,62239,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
480,2013,1675289,283997,457131,Cabbages,12998,703516.0,541249,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
481,2013,1675289,283997,457131,Carrots and turnips,10189,583587.0,572762,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
482,2013,1675289,283997,457131,Cauliflowers and broccoli,6412,154082.0,240303,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
483,2013,1675289,283997,457131,Cherries,5207,24462.0,46979,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
484,2013,1675289,283997,457131,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",64,7515.0,1174219,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
485,2013,1675289,283997,457131,Cucumbers and gherkins,2759,223429.0,809819,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
486,2013,1675289,283997,457131,Currants,2388,12658.0,53007,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
487,2013,1675289,283997,457131,Hop cones,16622,27533.0,16564,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
488,2013,1675289,283997,457131,Leeks and other alliaceous vegetables,2631,111209.0,422687,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
489,2013,1675289,283997,457131,Lettuce and chicory,13823,343880.0,248774,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
490,2013,1675289,283997,457131,Lupins,17400,31100.0,17874,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
491,2013,1675289,283997,457131,Maize (corn),497000,4387300.0,88276,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
492,2013,1675289,283997,457131,Mixed grain,17400,81300.0,46724,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
493,2013,1675289,283997,457131,Mustard seed,8000,10500.0,13125,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
494,2013,1675289,283997,457131,Oats,131500,627700.0,47734,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
495,2013,1675289,283997,457131,"Onions and shallots, dry (excluding dehydrated)",9691,405656.0,418590,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
496,2013,1675289,283997,457131,"Onions and shallots, green",2005,87183.0,434828,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
497,2013,1675289,283997,457131,"Other beans, green",4679,50392.0,107698,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
498,2013,1675289,283997,457131,Other berries and fruits of the genus vaccinium n.e.c.,1171,3208.0,27395,503522.75,8966.12,96018.48,2059690.3,464427.12,16754.73,27304.77,485581.58,74171.04,297057.36,58245.02,14129.3,106676.49,86588.78,172996.44,15299.54,19889.11,5435.37,61453.72,,644030.1,252386.19
