,Year,Nutrient nitrogen N (total) - tonnes,Nutrient phosphate P2O5 (total) - tonnes,Nutrient potash K2O (total) - tonnes,Item,harvest_area (ha),crop_production(tonnes),Yield(tonnes/ha),Fung & Bact – Benzimidazoles,"Fung & Bact – Diazines, morpholines",Fung & Bact – Dithiocarbamates,Fung & Bact – Inorganics,Fung & Bact – Other,"Fung & Bact – Triazoles, diazoles",Herbicides – Amides,Herbicides – Bipiridils,Herbicides – Carbamates,Herbicides – Dinitroanilines,Herbicides – Other,Herbicides – Phenoxy hormone products,Herbicides – Sulfonyl ureas,Herbicides – Triazines,Herbicides – Uracil,Herbicides – Urea derivates,Insecticides – Botanical products and biologicals,Insecticides – Carbamates,Insecticides – Chlorinated Hydrocarbons,Insecticides – Organo-phosphates,Insecticides – Other,Insecticides – Pyrethroids,Mineral Oils,Plant Growth Regulators,Rodenticides – Anti-coagulants,Rodenticides – Other,Seed Treat Fung – Benzimidazoles,Seed Treat Fung – Botanical products and biologicals,Seed Treat Fung – Dithiocarbamates,Seed Treat Fung – Other,"Seed Treat Fung – Triazoles, diazoles",Seed Treat Insect – Carbamates,Seed Treat Insect – Organo-phosphates,Seed Treat Insect – Other,Seed Treat Insect – Pyrethroids
664,2007,1807176,316692,511303,"Broad beans and horse beans, dry",12216,43147.0,3.532,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
665,2007,1807176,316692,511303,"Broad beans and horse beans, green",470,3573.0,7.6021,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
666,2007,1807176,316692,511303,Cabbages,14797,777721.0,52.5594,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
667,2007,1807176,316692,511303,Carrots and turnips,10217,562296.0,55.0353,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
668,2007,1807176,316692,511303,Cauliflowers and broccoli,6517,150737.0,23.1298,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
669,2007,1807176,316692,511303,Cherries,5443,34452.0,6.3296,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
670,2007,1807176,316692,511303,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",35,2066.0,59.0286,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
671,2007,1807176,316692,511303,Cucumbers and gherkins,3224,244694.0,75.8976,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
672,2007,1807176,316692,511303,Currants,2043,8808.0,4.3113,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
673,2007,1807176,316692,511303,Grapes,99702,1400600.0,14.0479,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
674,2007,1807176,316692,511303,Hop cones,17747,32140.0,1.811,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
675,2007,1807176,316692,511303,Leeks and other alliaceous vegetables,3222,105283.0,32.6763,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
676,2007,1807176,316692,511303,Lettuce and chicory,13986,311859.0,22.2979,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
677,2007,1807176,316692,511303,Lupins,25246,32000.0,1.2675,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
678,2007,1807176,316692,511303,Maize (corn),403210,3809320.0,9.4475,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
679,2007,1807176,316692,511303,Mixed grain,29728,122856.0,4.1327,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
680,2007,1807176,316692,511303,Oats,177831,727926.0,4.0934,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
681,2007,1807176,316692,511303,"Onions and shallots, dry (excluding dehydrated)",8388,377639.0,45.0213,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
682,2007,1807176,316692,511303,"Onions and shallots, green",1367,50419.0,36.883,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
683,2007,1807176,316692,511303,"Other beans, green",4302,47422.0,11.0232,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
684,2007,1807176,316692,511303,Other berries and fruits of the genus vaccinium n.e.c.,80,299.0,3.7375,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
685,2007,1807176,316692,511303,Other stone fruits,561,5996.0,10.6881,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
686,2007,1807176,316692,511303,"Other vegetables, fresh n.e.c.",13103,376109.0,28.704,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
687,2007,1807176,316692,511303,Peaches and nectarines,105,810.0,7.7143,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
688,2007,1807176,316692,511303,Pears,2097,49918.0,23.8045,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
689,2007,1807176,316692,511303,"Peas, dry",67668,177487.0,2.6229,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
690,2007,1807176,316692,511303,"Peas, green",5188,26334.0,5.0759,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
691,2007,1807176,316692,511303,Plums and sloes,4533,65290.0,14.4033,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
692,2007,1807176,316692,511303,Potatoes,274961,11643769.0,42.347,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
693,2007,1807176,316692,511303,"Pumpkins, squash and gourds",2238,75422.0,33.7006,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
694,2007,1807176,316692,511303,Rape or colza seed,1548177,5320518.0,3.4366,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
695,2007,1807176,316692,511303,Raspberries,1121,6191.0,5.5227,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
696,2007,1807176,316692,511303,Rye,670939,2698282.0,4.0217,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
697,2007,1807176,316692,511303,Sour cherries,3426,28756.0,8.3935,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
698,2007,1807176,316692,511303,Spinach,3582,61398.0,17.1407,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
699,2007,1807176,316692,511303,Strawberries,13013,158658.0,12.1923,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
700,2007,1807176,316692,511303,Sugar beet,402697,25139137.0,62.4269,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
701,2007,1807176,316692,511303,Sunflower seed,19161,50862.0,2.6545,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
702,2007,1807176,316692,511303,Tomatoes,293,62599.0,213.6485,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
703,2007,1807176,316692,511303,Triticale,381036,2061470.0,5.4102,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
704,2007,1807176,316692,511303,Unmanufactured tobacco,3270,7740.0,2.367,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
705,2007,1807176,316692,511303,Wheat,2992075,20828077.0,6.9611,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,104.04,719.77,1009.07,7594.14,1133.07,99.54,1782.14,,1814.94,168.26,129.13,,293.8,701.4,77.85,121.74,2826.45,0.1,143.55,2.27,,82.15,137.17,394.03,7.55,,82.68,38.25
706,2008,1550625,174345,179171,Apples,31800,1046995.0,32.9244,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
707,2008,1550625,174345,179171,Asparagus,18436,92653.0,5.0257,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
708,2008,1550625,174345,179171,Barley,1961682,11967114.0,6.1004,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
709,2008,1550625,174345,179171,Blueberries,1406,4116.0,2.9275,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
710,2008,1550625,174345,179171,"Broad beans and horse beans, dry",11128,38369.0,3.448,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
711,2008,1550625,174345,179171,"Broad beans and horse beans, green",548,4097.0,7.4763,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
712,2008,1550625,174345,179171,Cabbages,15573,806078.0,51.7613,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
713,2008,1550625,174345,179171,Carrots and turnips,10226,547073.0,53.4982,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
714,2008,1550625,174345,179171,Cauliflowers and broccoli,7033,156101.0,22.1955,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
715,2008,1550625,174345,179171,Cherries,5449,25166.0,4.6185,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
716,2008,1550625,174345,179171,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",41,1904.0,46.439,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
717,2008,1550625,174345,179171,Cucumbers and gherkins,3086,236625.0,76.6769,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
718,2008,1550625,174345,179171,Currants,2025,10587.0,5.2281,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
719,2008,1550625,174345,179171,Hop cones,18780,39675.0,2.1126,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
720,2008,1550625,174345,179171,Leeks and other alliaceous vegetables,3379,114188.0,33.7934,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
721,2008,1550625,174345,179171,Lettuce and chicory,15148,316741.0,20.9098,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
722,2008,1550625,174345,179171,Lupins,19869,25000.0,1.2582,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
723,2008,1550625,174345,179171,Maize (corn),520478,5105861.0,9.8099,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
724,2008,1550625,174345,179171,Mixed grain,27551,124416.0,4.5158,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
725,2008,1550625,174345,179171,Oats,179485,793188.0,4.4192,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
726,2008,1550625,174345,179171,"Onions and shallots, dry (excluding dehydrated)",8942,407602.0,45.5829,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
727,2008,1550625,174345,179171,"Onions and shallots, green",1644,56803.0,34.5517,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
728,2008,1550625,174345,179171,"Other beans, green",4775,49260.0,10.3162,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
729,2008,1550625,174345,179171,Other berries and fruits of the genus vaccinium n.e.c.,76,177.0,2.3289,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
730,2008,1550625,174345,179171,Other stone fruits,559,4303.0,7.6977,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
731,2008,1550625,174345,179171,"Other vegetables, fresh n.e.c.",13813,398830.0,28.8735,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
732,2008,1550625,174345,179171,Peaches and nectarines,110,850.0,7.7273,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
733,2008,1550625,174345,179171,Pears,2090,38076.0,18.2182,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
734,2008,1550625,174345,179171,"Peas, dry",48034,140556.0,2.9262,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
735,2008,1550625,174345,179171,"Peas, green",5265,29356.0,5.5757,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
736,2008,1550625,174345,179171,Plums and sloes,4539,31363.0,6.9097,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
737,2008,1550625,174345,179171,Potatoes,259800,11369000.0,43.7606,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
738,2008,1550625,174345,179171,"Pumpkins, squash and gourds",2671,74822.0,28.0127,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
739,2008,1550625,174345,179171,Rape or colza seed,1370700,5154700.0,3.7606,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,91.15,518.62,831.32,9572.6,914.86,132.89,1718.87,,1605.44,160.37,115.63,,195.9,645.55,58.12,123.02,2921.53,0.41,183.65,1.86,,130.31,191.31,428.83,,,87.36,34.69
