,Nutrient nitrogen N (total) - tonnes,Nutrient phosphate P2O5 (total) - tonnes,Nutrient potash K2O (total) - tonnes,Item,Yield(tonnes/ha),Fung & Bact – Benzimidazoles,"Fung & Bact – Diazines, morpholines",Fung & Bact – Dithiocarbamates,Fung & Bact – Inorganics,Fung & Bact – Other,"Fung & Bact – Triazoles, diazoles",Herbicides – Amides,Herbicides – Carbamates,Herbicides – Dinitroanilines,Herbicides – Other,Herbicides – Phenoxy hormone products,Herbicides – Triazines,Herbicides – Urea derivates,Insecticides – Botanical products and biologicals,Insecticides – Carbamates,Insecticides – Organo-phosphates,Insecticides – Other,Insecticides – Pyrethroids,Mineral Oils,Plant Growth Regulators,Rodenticides – Other,Herbicides – Bipiridils,Herbicides – Sulfonyl ureas,Rodenticides – Anti-coagulants,Category,Nutrient nitrogen N (total) - tonnes-1,Nutrient nitrogen N (total) - tonnes-2,Nutrient nitrogen N (total) - tonnes-3,Nutrient phosphate P2O5 (total) - tonnes-1,Nutrient phosphate P2O5 (total) - tonnes-2,Nutrient phosphate P2O5 (total) - tonnes-3,Nutrient potash K2O (total) - tonnes-1,Nutrient potash K2O (total) - tonnes-2,Nutrient potash K2O (total) - tonnes-3,Yield(tonnes/ha)-1,Yield(tonnes/ha)-2,Yield(tonnes/ha)-3,Fung & Bact – Benzimidazoles-1,Fung & Bact – Benzimidazoles-2,Fung & Bact – Benzimidazoles-3,"Fung & Bact – Diazines, morpholines-1","Fung & Bact – Diazines, morpholines-2","Fung & Bact – Diazines, morpholines-3",Fung & Bact – Dithiocarbamates-1,Fung & Bact – Dithiocarbamates-2,Fung & Bact – Dithiocarbamates-3,Fung & Bact – Inorganics-1,Fung & Bact – Inorganics-2,Fung & Bact – Inorganics-3,Fung & Bact – Other-1,Fung & Bact – Other-2,Fung & Bact – Other-3,"Fung & Bact – Triazoles, diazoles-1","Fung & Bact – Triazoles, diazoles-2","Fung & Bact – Triazoles, diazoles-3",Herbicides – Amides-1,Herbicides – Amides-2,Herbicides – Amides-3,Herbicides – Carbamates-1,Herbicides – Carbamates-2,Herbicides – Carbamates-3,Herbicides – Dinitroanilines-1,Herbicides – Dinitroanilines-2,Herbicides – Dinitroanilines-3,Herbicides – Other-1,Herbicides – Other-2,Herbicides – Other-3,Herbicides – Phenoxy hormone products-1,Herbicides – Phenoxy hormone products-2,Herbicides – Phenoxy hormone products-3,Herbicides – Triazines-1,Herbicides – Triazines-2,Herbicides – Triazines-3,Herbicides – Urea derivates-1,Herbicides – Urea derivates-2,Herbicides – Urea derivates-3,Insecticides – Botanical products and biologicals-1,Insecticides – Botanical products and biologicals-2,Insecticides – Botanical products and biologicals-3,Insecticides – Carbamates-1,Insecticides – Carbamates-2,Insecticides – Carbamates-3,Insecticides – Organo-phosphates-1,Insecticides – Organo-phosphates-2,Insecticides – Organo-phosphates-3,Insecticides – Other-1,Insecticides – Other-2,Insecticides – Other-3,Insecticides – Pyrethroids-1,Insecticides – Pyrethroids-2,Insecticides – Pyrethroids-3,Mineral Oils-1,Mineral Oils-2,Mineral Oils-3,Plant Growth Regulators-1,Plant Growth Regulators-2,Plant Growth Regulators-3,Rodenticides – Other-1,Rodenticides – Other-2,Rodenticides – Other-3,Herbicides – Bipiridils-1,Herbicides – Bipiridils-2,Herbicides – Bipiridils-3,Herbicides – Sulfonyl ureas-1,Herbicides – Sulfonyl ureas-2,Herbicides – Sulfonyl ureas-3,Rodenticides – Anti-coagulants-1,Rodenticides – Anti-coagulants-2,Rodenticides – Anti-coagulants-3
2012-01-01,256551.000001,142347.000001,241871.000001,Cucumbers and gherkins,82.143501,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,81.139001,26.056901,57.742201,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,Leeks and other alliaceous vegetables,43.990501,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,82.143501,81.139001,26.056901,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,Lettuce and chicory,27.422701,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,43.990501,82.143501,81.139001,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,Lupins,1.101901,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,27.422701,43.990501,82.143501,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,"Onions and shallots, dry (excluding dehydrated)",50.291601,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,1.101901,27.422701,43.990501,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,"Onions and shallots, green",52.089201,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,50.291601,1.101901,27.422701,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,"Other beans, green",10.146701,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,52.089201,50.291601,1.101901,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,Other pulses n.e.c.,4.040101000000001,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,10.146701,52.089201,50.291601,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,"Other vegetables, fresh n.e.c.",30.332601,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,4.040101000000001,10.146701,52.089201,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,"Peas, dry",2.440301,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,30.332601,4.040101000000001,10.146701,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,"Peas, green",5.360801,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,2.440301,30.332601,4.040101000000001,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,Potatoes,44.099101,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,5.360801,2.440301,30.332601,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,"Pumpkins, squash and gourds",29.576601,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,44.099101,5.360801,2.440301,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,Spinach,21.869301,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,29.576601,44.099101,5.360801,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,Sugar beet,68.197601,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,21.869301,29.576601,44.099101,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2012-01-01,256551.000001,142347.000001,241871.000001,Tomatoes,193.589701,274.81000100000006,608.000001,651.8300009999997,961.900001,915.000001,1017.000001,473.6600010000003,707.050001,742.150001,4264.470001,806.000001,681.0100009999999,1237.000001,113.090001,176.650001,402.000001,923.000001,37.000001,644.000001,1561.1100010000002,81.02000100000001,110.000001,142.320001,0.030001,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,68.197601,21.869301,29.576601,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
2013-01-01,283012.000001,142176.000001,277960.000001,Asparagus,4.5936010000000005,301.33000100000004,669.480001,774.9700009999996,1206.8800010000002,1555.8200010000003,1255.4900010000001,1e-06,586.400001,779.000001,3114.1000010000002,1008.3200009999999,540.7000009999999,987.2900010000002,258.500001,46.340001,401.100001,904.990001,45.84000099999999,614.470001,1213.500001,1e-06,65.780001,85.000001,1e-06,Vegetables and Legumes,256551.000001,256551.000001,256551.000001,142347.000001,142347.000001,142347.000001,241871.000001,241871.000001,241871.000001,193.589701,68.197601,21.869301,274.81000100000006,274.81000100000006,274.81000100000006,608.000001,608.000001,608.000001,651.8300009999997,651.8300009999997,651.8300009999997,961.900001,961.900001,961.900001,915.000001,915.000001,915.000001,1017.000001,1017.000001,1017.000001,473.6600010000003,473.6600010000003,473.6600010000003,707.050001,707.050001,707.050001,742.150001,742.150001,742.150001,4264.470001,4264.470001,4264.470001,806.000001,806.000001,806.000001,681.0100009999999,681.0100009999999,681.0100009999999,1237.000001,1237.000001,1237.000001,113.090001,113.090001,113.090001,176.650001,176.650001,176.650001,402.000001,402.000001,402.000001,923.000001,923.000001,923.000001,37.000001,37.000001,37.000001,644.000001,644.000001,644.000001,1561.1100010000002,1561.1100010000002,1561.1100010000002,81.02000100000001,81.02000100000001,81.02000100000001,110.000001,110.000001,110.000001,142.320001,142.320001,142.320001,0.030001,0.030001,0.030001
