,Year,Nutrient nitrogen N (total) - tonnes,Nutrient phosphate P2O5 (total) - tonnes,Nutrient potash K2O (total) - tonnes,Item,Yield(tonnes/ha),Fung & Bact – Benzimidazoles,"Fung & Bact – Diazines, morpholines",Fung & Bact – Dithiocarbamates,Fung & Bact – Inorganics,Fung & Bact – Other,"Fung & Bact – Triazoles, diazoles",Herbicides – Amides,Herbicides – Carbamates,Herbicides – Dinitroanilines,Herbicides – Other,Herbicides – Phenoxy hormone products,Herbicides – Triazines,Herbicides – Urea derivates,Insecticides – Botanical products and biologicals,Insecticides – Carbamates,Insecticides – Organo-phosphates,Insecticides – Other,Insecticides – Pyrethroids,Mineral Oils,Plant Growth Regulators,Rodenticides – Other,Herbicides – Bipiridils,Herbicides – Sulfonyl ureas,Rodenticides – Anti-coagulants
839,2006,1599788,264610,442578,Rye,4.9057,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
840,2006,1599788,264610,442578,Sour cherries,8.8394,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
841,2006,1599788,264610,442578,Soya beans,1.0,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
842,2006,1599788,264610,442578,Spinach,16.5222,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
843,2006,1599788,264610,442578,Strawberries,12.1873,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
844,2006,1599788,264610,442578,Sugar beet,57.7366,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
845,2006,1599788,264610,442578,Sunflower seed,1.9344,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
846,2006,1599788,264610,442578,Tomatoes,190.8208,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
847,2006,1599788,264610,442578,Triticale,5.5292,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
848,2006,1599788,264610,442578,Unmanufactured tobacco,2.5365,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
849,2006,1599788,264610,442578,"Walnuts, in shell",3.0725,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
850,2006,1599788,264610,442578,Wheat,7.2007,55.18,721.0,1821.52,1863.35,3809.17,1251.33,2450.6,597.58,1534.5,6952.35,1316.64,1572.02,2461.68,113.28,154.48,120.82,347.74,39.92,104.88,3229.24,115.33,68.07,109.34,0.1
851,2007,1807176,316692,511303,Apples,33.7327,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
852,2007,1807176,316692,511303,Apricots,5.6364,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
853,2007,1807176,316692,511303,Asparagus,5.0664,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
854,2007,1807176,316692,511303,Barley,5.4173,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
855,2007,1807176,316692,511303,Blueberries,4.138,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
856,2007,1807176,316692,511303,"Broad beans and horse beans, dry",3.532,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
857,2007,1807176,316692,511303,"Broad beans and horse beans, green",7.6021,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
858,2007,1807176,316692,511303,Cabbages,52.5594,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
859,2007,1807176,316692,511303,Carrots and turnips,55.0353,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
860,2007,1807176,316692,511303,Cauliflowers and broccoli,23.1298,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
861,2007,1807176,316692,511303,Cherries,6.3296,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
862,2007,1807176,316692,511303,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",59.0286,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
863,2007,1807176,316692,511303,Cucumbers and gherkins,75.8976,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
864,2007,1807176,316692,511303,Currants,4.3113,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
865,2007,1807176,316692,511303,Gooseberries,6.666,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
866,2007,1807176,316692,511303,Grapes,14.0479,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
867,2007,1807176,316692,511303,Hop cones,1.811,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
868,2007,1807176,316692,511303,Leeks and other alliaceous vegetables,32.6763,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
869,2007,1807176,316692,511303,Lettuce and chicory,22.2979,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
870,2007,1807176,316692,511303,Linseed,0.9524,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
871,2007,1807176,316692,511303,Lupins,1.2675,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
872,2007,1807176,316692,511303,Maize (corn),9.4475,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
873,2007,1807176,316692,511303,Mixed grain,4.1327,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
874,2007,1807176,316692,511303,Mustard seed,1.4,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
875,2007,1807176,316692,511303,Oats,4.0934,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
876,2007,1807176,316692,511303,"Onions and shallots, dry (excluding dehydrated)",45.0213,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
877,2007,1807176,316692,511303,"Onions and shallots, green",36.883,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
878,2007,1807176,316692,511303,"Other beans, green",11.0232,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
879,2007,1807176,316692,511303,Other berries and fruits of the genus vaccinium n.e.c.,3.7375,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
880,2007,1807176,316692,511303,Other pulses n.e.c.,4.3979,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
881,2007,1807176,316692,511303,Other stone fruits,10.6881,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
882,2007,1807176,316692,511303,"Other vegetables, fresh n.e.c.",28.704,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
883,2007,1807176,316692,511303,Peaches and nectarines,7.7143,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
884,2007,1807176,316692,511303,Pears,23.8045,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
885,2007,1807176,316692,511303,"Peas, dry",2.6229,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
886,2007,1807176,316692,511303,"Peas, green",5.0759,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
887,2007,1807176,316692,511303,Plums and sloes,14.4033,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
888,2007,1807176,316692,511303,Poppy seed,0.6047,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
889,2007,1807176,316692,511303,Potatoes,42.347,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
890,2007,1807176,316692,511303,"Pumpkins, squash and gourds",33.7006,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
891,2007,1807176,316692,511303,Rape or colza seed,3.4366,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
892,2007,1807176,316692,511303,Raspberries,5.5227,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
893,2007,1807176,316692,511303,Rye,4.0217,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
894,2007,1807176,316692,511303,Sour cherries,8.3935,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
895,2007,1807176,316692,511303,Soya beans,1.0,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
896,2007,1807176,316692,511303,Spinach,17.1407,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
897,2007,1807176,316692,511303,Strawberries,12.1923,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
898,2007,1807176,316692,511303,Sugar beet,62.4269,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
899,2007,1807176,316692,511303,Sunflower seed,2.6545,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
900,2007,1807176,316692,511303,Tomatoes,213.6485,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
901,2007,1807176,316692,511303,Triticale,5.4102,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
902,2007,1807176,316692,511303,Unmanufactured tobacco,2.367,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
903,2007,1807176,316692,511303,"Walnuts, in shell",3.095,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
904,2007,1807176,316692,511303,Wheat,6.9611,61.21,593.04,2383.78,2044.23,3871.61,1355.51,2906.99,719.77,1009.07,7594.14,1133.07,1782.14,1814.94,168.26,129.13,293.8,701.4,77.85,121.74,2826.45,143.55,104.04,99.54,0.1
905,2008,1550625,174345,179171,Apples,32.9244,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
906,2008,1550625,174345,179171,Apricots,4.3044,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
907,2008,1550625,174345,179171,Asparagus,5.0257,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
908,2008,1550625,174345,179171,Barley,6.1004,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
909,2008,1550625,174345,179171,Blueberries,2.9275,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
910,2008,1550625,174345,179171,"Broad beans and horse beans, dry",3.448,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
911,2008,1550625,174345,179171,"Broad beans and horse beans, green",7.4763,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
912,2008,1550625,174345,179171,Cabbages,51.7613,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
913,2008,1550625,174345,179171,Carrots and turnips,53.4982,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
914,2008,1550625,174345,179171,Cauliflowers and broccoli,22.1955,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
915,2008,1550625,174345,179171,Cherries,4.6185,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
916,2008,1550625,174345,179171,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",46.439,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
917,2008,1550625,174345,179171,Cucumbers and gherkins,76.6769,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
918,2008,1550625,174345,179171,Currants,5.2281,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
919,2008,1550625,174345,179171,Gooseberries,6.7052,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
920,2008,1550625,174345,179171,Grapes,13.5497,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
921,2008,1550625,174345,179171,Hop cones,2.1126,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
922,2008,1550625,174345,179171,Leeks and other alliaceous vegetables,33.7934,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
923,2008,1550625,174345,179171,Lettuce and chicory,20.9098,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
924,2008,1550625,174345,179171,Linseed,0.9524,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
925,2008,1550625,174345,179171,Lupins,1.2582,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
926,2008,1550625,174345,179171,Maize (corn),9.8099,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
927,2008,1550625,174345,179171,Mixed grain,4.5158,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
928,2008,1550625,174345,179171,Mustard seed,1.4,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
929,2008,1550625,174345,179171,Oats,4.4192,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
930,2008,1550625,174345,179171,"Onions and shallots, dry (excluding dehydrated)",45.5829,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
931,2008,1550625,174345,179171,"Onions and shallots, green",34.5517,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
932,2008,1550625,174345,179171,"Other beans, green",10.3162,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
933,2008,1550625,174345,179171,Other berries and fruits of the genus vaccinium n.e.c.,2.3289,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
934,2008,1550625,174345,179171,Other pulses n.e.c.,4.4579,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
935,2008,1550625,174345,179171,Other stone fruits,7.6977,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
936,2008,1550625,174345,179171,"Other vegetables, fresh n.e.c.",28.8735,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
937,2008,1550625,174345,179171,Peaches and nectarines,7.7273,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
938,2008,1550625,174345,179171,Pears,18.2182,66.04,714.68,2162.09,2357.55,4107.59,1344.57,3240.24,518.62,831.32,9572.6,914.86,1718.87,1605.44,160.37,115.63,195.9,645.55,58.12,123.02,2921.53,183.65,91.15,132.89,0.41
