Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2003","2003","tonnes","198219.98","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2004","2004","tonnes","165954.91","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2005","2005","tonnes","189841.9","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2006","2006","tonnes","117510.9","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2007","2007","tonnes","153749.7","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2008","2008","tonnes","116181.43","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2009","2009","tonnes","38251.35","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2010","2010","tonnes","97250.62","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2011","2011","tonnes","99868.35","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2012","2012","tonnes","104424.43","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2013","2013","tonnes","74171.04","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2014","2014","tonnes","132281.66","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2015","2015","tonnes","133570.38","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2016","2016","tonnes","100841.72","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2017","2017","tonnes","100932.79","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2018","2018","tonnes","117054.64","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2019","2019","tonnes","97980.36","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4024","Other NP compounds","2020","2020","tonnes","88066.12","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2002","2002","tonnes","100861.42","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2003","2003","tonnes","74248.3","I","Imputed value"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2004","2004","tonnes","65855.9","I","Imputed value"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2005","2005","tonnes","62593.1","I","Imputed value"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2006","2006","tonnes","70544.7","I","Imputed value"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2007","2007","tonnes","85660.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2008","2008","tonnes","62896.24","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2009","2009","tonnes","42182.23","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2010","2010","tonnes","21587.22","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2011","2011","tonnes","37925.38","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2012","2012","tonnes","53443.79","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2013","2013","tonnes","58245.02","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2014","2014","tonnes","51738.42","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2015","2015","tonnes","66211.8","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2016","2016","tonnes","47242.76","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2017","2017","tonnes","38406.79","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2018","2018","tonnes","5080.34","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2019","2019","tonnes","3821.88","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4014","Other phosphatic fertilizers, n.e.c.","2020","2020","tonnes","256.7","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2002","2002","tonnes","1710.9","I","Imputed value"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2003","2003","tonnes","369.3","I","Imputed value"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2004","2004","tonnes","1028.2","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2005","2005","tonnes","4274.58","I","Imputed value"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2006","2006","tonnes","871.6","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2007","2007","tonnes","1343.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2008","2008","tonnes","2777.28","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2009","2009","tonnes","956.97","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2010","2010","tonnes","11563.96","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2011","2011","tonnes","11800.61","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2012","2012","tonnes","7729.44","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2013","2013","tonnes","14129.3","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2014","2014","tonnes","13216.03","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2015","2015","tonnes","16235.25","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2016","2016","tonnes","32055.35","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2017","2017","tonnes","42999.66","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2018","2018","tonnes","43673.28","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2019","2019","tonnes","57700.92","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4018","Other potassic fertilizers, n.e.c.","2020","2020","tonnes","64965.79","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2002","2002","tonnes","178244.95","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2003","2003","tonnes","120230.8","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2004","2004","tonnes","148082.4","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2005","2005","tonnes","104341.13","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2006","2006","tonnes","132322.9","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2007","2007","tonnes","115109.4","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2008","2008","tonnes","146030.19","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2009","2009","tonnes","29218.84","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2010","2010","tonnes","121037.01","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2011","2011","tonnes","118081.17","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2012","2012","tonnes","140977.94","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2013","2013","tonnes","86588.78","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2014","2014","tonnes","117602.37","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2015","2015","tonnes","107568.99","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2016","2016","tonnes","110339.95","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2017","2017","tonnes","109391.81","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2018","2018","tonnes","64037.95","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2019","2019","tonnes","72824.43","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4011","Phosphate rock","2020","2020","tonnes","68463.46","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2002","2002","tonnes","157606.5","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2003","2003","tonnes","155310.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2004","2004","tonnes","144186.2","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2005","2005","tonnes","152764.5","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2006","2006","tonnes","142387.7","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2007","2007","tonnes","120205.9","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2008","2008","tonnes","97733.52","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2009","2009","tonnes","31600.29","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2010","2010","tonnes","153370.89","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2011","2011","tonnes","106637.81","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2012","2012","tonnes","114292.53","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2013","2013","tonnes","106676.49","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2014","2014","tonnes","90584.08","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2015","2015","tonnes","84635","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2016","2016","tonnes","79841.69","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2017","2017","tonnes","91054.48","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2018","2018","tonnes","48256.2","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2019","2019","tonnes","56497","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4027","PK compounds","2020","2020","tonnes","62533.78","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2002","2002","tonnes","89554.4","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2003","2003","tonnes","85597","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2004","2004","tonnes","97924.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2005","2005","tonnes","76359.3","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2006","2006","tonnes","75563.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2007","2007","tonnes","101080.6","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2008","2008","tonnes","124976.93","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2009","2009","tonnes","75332.8","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2010","2010","tonnes","133250.56","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2011","2011","tonnes","131305.98","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2012","2012","tonnes","146411.35","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2013","2013","tonnes","172996.44","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2014","2014","tonnes","203147.79","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2015","2015","tonnes","171567.22","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2016","2016","tonnes","143747.7","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2017","2017","tonnes","116658.61","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2018","2018","tonnes","85549.14","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2019","2019","tonnes","122051.29","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4016","Potassium chloride (muriate of potash) (MOP)","2020","2020","tonnes","154219.85","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2002","2002","tonnes","11024.5","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2003","2003","tonnes","11294.3","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2004","2004","tonnes","12814.68","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2005","2005","tonnes","12827.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2006","2006","tonnes","13141.8","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2007","2007","tonnes","14214","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2008","2008","tonnes","18945.81","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2009","2009","tonnes","8045.16","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2010","2010","tonnes","10970.81","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2011","2011","tonnes","12184.15","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2012","2012","tonnes","13693","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2013","2013","tonnes","15299.54","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2014","2014","tonnes","12872.98","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2015","2015","tonnes","13642.16","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2016","2016","tonnes","13089.02","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2017","2017","tonnes","15302.99","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2018","2018","tonnes","16043.49","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2019","2019","tonnes","15675.67","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4025","Potassium nitrate","2020","2020","tonnes","13553.3","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2002","2002","tonnes","5346.9","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2003","2003","tonnes","5441.2","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2004","2004","tonnes","4426.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2005","2005","tonnes","6377.7","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2006","2006","tonnes","5885.2","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2007","2007","tonnes","17107.8","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2008","2008","tonnes","12292.58","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2009","2009","tonnes","14200.52","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2010","2010","tonnes","20967.35","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2011","2011","tonnes","22489.85","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2012","2012","tonnes","21559.21","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2013","2013","tonnes","19889.11","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2014","2014","tonnes","23842.2","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2015","2015","tonnes","30662.98","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2016","2016","tonnes","24771.17","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2017","2017","tonnes","19217.5","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2018","2018","tonnes","9516.44","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2019","2019","tonnes","10186.96","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4017","Potassium sulphate (sulphate of potash) (SOP)","2020","2020","tonnes","8362.97","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2002","2002","tonnes","4301.5","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2003","2003","tonnes","5021.6","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2004","2004","tonnes","6881.6","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2005","2005","tonnes","5582.8","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2006","2006","tonnes","6372.4","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2007","2007","tonnes","6673.3","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2008","2008","tonnes","7106.02","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2009","2009","tonnes","4697.07","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2010","2010","tonnes","5644.69","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2011","2011","tonnes","5848.95","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2012","2012","tonnes","6101.02","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2013","2013","tonnes","5435.37","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2014","2014","tonnes","4026.91","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2015","2015","tonnes","3136.97","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2016","2016","tonnes","3493.8","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2017","2017","tonnes","3059.75","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2018","2018","tonnes","3947.56","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2019","2019","tonnes","3863.64","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4005","Sodium nitrate","2020","2020","tonnes","2992.11","X","Figure from international organizations"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2002","2002","tonnes","120053.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2003","2003","tonnes","107487.8","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2004","2004","tonnes","111910.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2005","2005","tonnes","81295.9","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2006","2006","tonnes","77597.2","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2007","2007","tonnes","64373.1","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2008","2008","tonnes","76941.24","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2009","2009","tonnes","41244.6","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2010","2010","tonnes","64205.84","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2011","2011","tonnes","52527.71","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2012","2012","tonnes","45918.93","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2013","2013","tonnes","61453.72","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2014","2014","tonnes","64275.8","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2015","2015","tonnes","61831.77","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2016","2016","tonnes","60686.86","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2017","2017","tonnes","61121.55","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2018","2018","tonnes","44958.71","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2019","2019","tonnes","74632.92","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4012","Superphosphates above 35%","2020","2020","tonnes","50593.11","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4013","Superphosphates, other","2017","2017","tonnes","393.08","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4013","Superphosphates, other","2018","2018","tonnes","1417.84","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4013","Superphosphates, other","2019","2019","tonnes","1978.36","A","Official figure"
"RFB","Fertilizers by Product","276","Germany","5610","Import Quantity","4013","Superphosphates, other","2020","2020","tonnes","135.81","A","Official figure"
